audio_id,domain
YOU0000012553,"['Physics', 'Quantum Mechanics', 'Particle Physics', 'Geometry', 'Mathematics', 'Unification Theory', 'Science', 'Nature', 'Philosophy', 'Balanced Lifestyle']"
YOU0000005312,"['Crime Fiction', 'Nordic Noir', 'Social Commentary', 'Psychological Thriller', 'Murder Mystery', 'Political Thriller', 'Police Procedural', 'Feminist Literature', 'Drama', 'Mystery']"
YOU0000005034,"['Entrepreneurship', 'Business', 'Sales', 'Marketing', 'Finance', 'Self-improvement', 'Career development', 'Friendship', 'Humor', 'Motivational']"
POD0000010709,"['Neuroscience', 'Medical Research', 'Memory Studies', 'Biography', 'Psychology', 'Neurosurgery', 'Science History', 'Epilepsy', 'Brain Functioning', 'Cognitive Science']"
YOU0000011777,"[""Children's literature"", 'Antiracism', 'Social justice', 'Education', 'History', 'Activism', 'Parenting', 'Race relations', 'Capitalism', 'Police brutality']"
YOU0000006857,"['Health and Wellness', 'Sleep Science', 'Medical Research', 'Education', 'Brain Function', 'Memory', 'Aging', 'Cancer Research', 'Emotional Health', 'Public Health']"
POD0000003216,"['Cognitive Science', 'Psychology', 'Film Studies', 'Neuroscience', 'Storytelling', 'Perception', 'Mental Health', 'Magic', 'Suspense', 'Human Behavior']"
YOU0000010259,"['Mental Health', 'Family Support', 'Child Welfare', 'Public Health', 'Social Work', 'Policy', 'Research', 'Training and Development', 'Community Engagement', 'Occupational Therapy']"
POD0000009587,"['Political analysis', 'Current events', 'Journalism', 'Immigration policy', 'US politics', 'Election analysis', 'Media criticism', 'Sports commentary', 'International relations', 'Literary criticism']"
YOU0000011871,"['Journalism', 'Politics', 'Middle Eastern Affairs', 'Opinion Writing', 'Documentary Filmmaking', 'Globalization', 'Technology', 'Education', 'Career Development', 'Personal Development']"
YOU0000007081,"['Guided meditation', 'Yoga', 'Mindfulness', 'Self-help', 'Relaxation', 'Breathing exercises', 'Morning routine', 'Wellness', 'Spirituality', 'Positive affirmations']"
POD0000006449,"['Sales', 'Technology', 'Marketing', 'Data Analytics', 'Artificial Intelligence', 'Cloud Computing', 'Business', 'Automation', 'Podcasting', 'Cybersecurity']"
AUD0000001657,"['Literary Criticism', 'Humor', 'Biography', 'History', 'Satire', 'Erotica', 'Social Commentary', 'Memoir', 'Travel Writing', 'Cultural Criticism']"
YOU0000011945,"['Art history', 'Modern art', 'Dadaism', 'Biography', 'Interview', 'Philosophy of art', 'Cubism', 'Patronage of the arts', 'Impressionism', 'Autobiography']"
YOU0000007155,"['Science Education', 'STEM Advocacy', 'Public Speaking', 'Technology Innovation', 'Career Development', 'Environmentalism', 'Health Education', 'Science Literacy', 'Social Commentary', 'Entertainment']"
YOU0000012501,"['Psychology', 'Addiction', 'Sexuality', 'Neuroscience', 'Health', 'Sociology', 'Technology', 'Behavioral Science', 'Self-help', 'Youth Culture']"
POD0000012263,"['Dentistry', 'Microbiology', 'Biotechnology', 'Medicine', 'Science', 'Research', 'Health', 'Technology', 'Innovation', 'Education']"
POD0000000644,"['Civil Rights Movement', 'Spirituality', 'Religion', 'Multiracial Democracy', 'Community Building', 'Storytelling', 'Hope', 'Social Change', 'Love and Compassion', 'Youth Empowerment']"
YOU0000007877,"['Firefighting', 'Graduation', 'Thanksgiving', 'Family', 'Service', 'Training', 'Dedication', 'Bravery', 'Inspiration', 'Gender Equality']"
POD0000000596,"['Oral history', 'Interviews', 'Storytelling', 'Personal narratives', 'Memoirs', 'Documentary', 'Self-help', 'Psychology', 'Social commentary', 'Philosophy']"
POD0000011048,"['Mental Health', 'Psychology', 'Suicide Prevention', 'Personal Experience', 'Philosophy', 'Medicine', 'Sociology', 'Self-Help', 'Spirituality', 'Interview']"
YOU0000005576,"['History of Mathematics', 'Scientific Research', 'Manuscript Conservation', 'Ancient Greek Science', ""Archimedes' Treatises"", 'Palimpsest Studies', 'Byzantine History', 'Medieval Manuscripts', 'Digital Humanities', 'Scholarly Publishing']"
POD0000006789,"['LGBTQ+ issues', 'Language and linguistics', 'History', 'Social justice', 'Identity and self-discovery', 'Activism', 'Cultural criticism', 'Gender and sexuality', 'Personal narrative', 'Podcasting and media']"
POD0000010013,"['Public Health', 'Social Issues', 'Politics', 'Education', 'Sports', 'Protests', 'Economics', 'Entertainment', 'Travel', 'Crime']"
YOU0000006789,"['Historical', 'Religious', 'Political', 'Cultural', 'Nationalistic', 'Socialist', 'Labor', 'Enlightenment', 'Marxist', 'Immigration']"
YOU0000003270,"['Public Health', 'National Security', 'Government Spending', 'Pandemic Response', 'Military Industrial Complex', 'Social Justice', 'Economic Inequality', 'Political Critique', 'American Patriotism', 'Capitalism']"
YOU0000003942,"['International Relations', 'Diplomacy', 'Counterterrorism', 'Foreign Policy', 'Politics', 'Military Strategy', 'Human Rights', 'Media and Journalism', 'Visa and Immigration Policy', 'Social Media and Technology']"
POD0000001340,"['Civil Rights Movement', 'Public Theology', 'Black Folk Religion', 'Social Justice', 'Intergenerational Divide', 'Race Relations', 'Spirituality', 'Community Building', 'Activism', 'Human Condition']"
POD0000003784,"['Cybersecurity', 'Insurance', 'Phishing', 'Corporate Training', 'Data Protection', 'Risk Management', 'Email Security', 'Employee Behavior', 'Hacking', 'Corporate Compliance']"
YOU0000008877,"['Acting', 'Theater production', 'Script analysis', 'Directing', 'Character development', 'Audience engagement', 'Performance critique', 'Playwriting', 'Theater history', 'Arts education']"
POD0000010284,"['Legal analysis', 'Political commentary', 'Current events', 'Immigration policy', 'Journalism', 'Social justice', 'Law enforcement', 'Human rights', 'International relations', 'Podcast']"
YOU0000000183,"['Programming', 'API Integration', 'Mobile Development', 'JSON Parsing', 'Data Loading', 'Error Handling', 'Web Development', 'Software Libraries', 'Data Visualization', 'Data Modeling']"
YOU0000008672,"['Environmental Issues', 'Nuclear Energy', 'Documentary', 'Comedy', 'Science', 'Politics', 'Satire', 'Disaster', 'Health', 'Social Issues']"
POD0000009039,"['Neuroscience', 'Music', 'Health and Wellness', 'Meditation', 'Biohacking', 'Alternative Medicine', 'Creativity', 'Productivity', 'Spirituality', 'Philosophy']"
POD0000009908,"['Political commentary', 'Healthcare industry analysis', 'News analysis', 'Satire', 'Historical analysis', 'Legal analysis', 'Podcasting industry analysis', 'Comedy', 'Personal narrative', 'Religious commentary']"
YOU0000008704,"['Library Services', 'Native American Resources', 'Tribal College and University Libraries', 'Federal Libraries', 'Indigenous History', 'Federal Indian Law', 'Tribal Law and Policy', 'Preservation and Digitization', 'Educational Opportunities for Native Americans', 'Cultural Preservation']"
POD0000012515,"['Parenting', 'Child Health', 'Sleep', 'Allergies', 'Infant Nutrition', 'Medical Research', 'Pediatrics', 'Food Allergies', 'Immune System', 'Obesity']"
YOU0000007891,"['Religious prophecy', 'Christianity', 'End times', 'Biblical interpretation', 'Hope', 'Spiritual preparation', 'Faith', 'Salvation', 'Apocalyptic literature', 'Eschatology']"
YOU0000000919,"['Literature', 'Poetry', 'Art', 'Politics', 'History', 'Religion', 'Music', 'Biography', 'Social Justice', 'Travel']"
POD0000009250,"['Advice Column', 'Relationships', 'Family Issues', 'Communication', 'Personal Growth', 'Mental Health', 'Workplace Issues', 'Gender Identity', 'Legal Issues', 'Environmentalism']"
YOU0000005880,"['Self-help', 'Meditation', 'Affirmations', 'Financial success', 'Visualization', 'Positive thinking', 'Personal development', 'Motivational', 'Spirituality', 'Mindfulness']"
POD0000010545,"['Mental Health', 'Autism', 'Psychology', 'Personal Development', 'Memoir', 'Self-Help', 'Medicine', 'Education', 'Sociology', 'Neuroscience']"
YOU0000012757,"['LGBTQ+ rights and issues', 'Transgender experiences and challenges', 'Gender identity and expression', 'Social justice and equality', 'Education and awareness', 'Personal narratives and experiences', 'Misconceptions and stereotypes', 'Healthcare and medical procedures', 'Discrimination and prejudice', 'Activism and advocacy']"
POD0000012676,"['Medical research', ""Women's health"", 'Hormone replacement therapy', 'Breast cancer', 'Cardiovascular disease', 'Menopause', 'Clinical trials', 'Risk assessment', 'Pharmaceutical industry', 'Patient counseling']"
YOU0000006959,"['Conference Opening', 'Mayoral Association', 'Leadership', 'Networking', 'Advocacy', 'Community Development', 'Government Relations', 'Professional Development', 'Urban Planning', 'Collaboration']"
YOU0000009899,"['Business', 'Legal', 'Entrepreneurship', 'Marketing', 'Intellectual Property', 'Education', 'Branding', 'Small Business', 'Trademark Law', 'International Business']"
YOU0000007507,"['Content creation', 'YouTube', 'Narration', 'Behind the scenes', 'Production process', 'Audio production', 'Video production', 'Online therapy', 'Community management', 'Personal reflection']"
POD0000010112,"['Romance', 'Comedy', 'Erotica', 'Drama', 'Podcast', 'Entertainment', 'Literature', 'Musical Theater', 'Action', 'Fantasy']"
YOU0000002563,"['Fantasy', 'Literature', 'Film analysis', 'Character analysis', 'Adventure', 'Romance', 'History', 'Mythology', 'Biography', 'Cinematography']"
YOU0000004366,"['Military History', 'Fashion History', 'World War II History', 'Uniform Design', 'Cinematography', 'Costume Design', 'Historical Reenactment', 'Textile Industry', 'Insignia Design', 'Raw Material Shortages']"
YOU0000005212,"['Data Visualization', 'JavaScript API', 'Web Development', 'Interactive Charts', 'Storytelling', 'Geographic Information Systems', 'Data Analysis', 'User Experience', 'Product Demonstration', 'Technical Q&A']"
POD0000000252,"['Library Science', 'Book Preservation', 'Information Technology', 'Journalism', 'History', 'Activism', 'Education', 'Disaster Recovery', 'Fiction Writing', 'Cultural Criticism']"
YOU0000007219,"['DIY', 'Fashion', 'Crafts', 'Sewing', 'Textile arts', 'Home decor', 'Upcycling', 'Product design', 'Manufacturing', 'Art']"
YOU0000007475,"['Commencement Speech', 'Reflection', 'Education', 'Inspiration', 'Community', 'Resilience', 'Adaptation', 'Hope', 'Gratitude', 'Challenges']"
YOU0000010235,"['Poetry', 'Race and Marginality', 'Colonialism and its Effects', 'Police Brutality', 'Gentrification', 'History and Memory', 'Art and Performance', 'Trauma and Healing', 'White Supremacy', 'Community and Activism']"
POD0000005456,"['Taxation policy', 'Economic theory', 'Political debate', 'Wealth inequality', 'Fiscal policy', 'Business investment', 'Government revenue', 'Economic growth', 'Tax reform', 'Social welfare programs']"
YOU0000009785,"['Education', 'Technology', 'Cryptocurrency', 'History', 'Finance', 'Security', 'Politics', 'Supply Chain Management', 'Documentary', 'Smart Contracts']"
POD0000000740,"['Self-help', 'Psychology', 'Grief and loss', 'Resilience', 'Personal growth', 'Mental health', 'Parenting', 'Friendship', 'Empathy', 'Social support']"
POD0000008552,"['Feminism', 'Media and Entertainment', ""Women's Issues"", 'Book Club', 'Television', 'Film', 'Business', 'Diversity and Inclusion', 'Social Issues', 'Technology']"
YOU0000008117,"['Tourism', 'Cruise industry', 'COVID-19', 'Travel', 'Hospitality', 'Economics', 'Global health', 'Environmentalism', 'Business', 'Culture']"
POD0000003881,"['Trivia', 'Facts', 'Business', 'Science', 'Podcasting', 'Crime', 'Psychology', 'Food', 'Technology', 'Entertainment']"
YOU0000004142,"['Music', 'Comedy', 'Entertainment', 'Biography', 'Marketing', 'Hip Hop', 'Rap', 'Social Media', 'Celebrity Gossip', 'Education']"
POD0000011230,"['Music Industry', 'True Crime', 'Business', 'Entertainment', 'Finance', 'Investment', 'Fraud', 'Prison Life', 'Friendship', 'Power Dynamics']"
POD0000010421,"['Journalism', 'War reporting', 'International politics', 'Human interest', 'Documentary', 'Current events', 'Interview', 'Personal narrative', 'Foreign affairs', 'Conflict reporting']"
POD0000010653,"['Psychology', 'Sleep Science', 'Lucid Dreaming', 'Consciousness', 'Dream Interpretation', 'Neuroscience', 'Personal Development', 'Mental Health', 'Spirituality', 'Science']"
YOU0000005384,"['Blogging', 'Content Strategy', 'Social Media Marketing', 'Email Marketing', 'Affiliate Marketing', 'Search Engine Optimization', 'Online Privacy and Safety', 'Product Promotion', 'Copywriting', 'Job Search Strategies']"
POD0000012383,"['Medical conditions and diseases', 'Cancer research and treatment', 'Dermatology', 'Healthcare and medicine', 'Genetic testing and analysis', 'Public health', 'Skin cancer', 'Radiation therapy', 'Immunology', 'Personalized medicine']"
POD0000000676,"['Music', 'Spirituality', 'Gratitude', 'Interview', 'Poetry', 'Hope', 'Love', 'Performance', 'Journalism', 'Philosophy']"
POD0000011016,"['Psychology', 'Neuroscience', 'Behavioral Science', 'Parenting', 'Mental Health', 'Genetics', 'Criminal Justice', 'Child Development', 'Education', 'Relationships']"
YOU0000002223,"['Stand-up comedy', 'LGBTQ+ issues', 'Dating and relationships', 'Humor', 'Prejudice and discrimination', 'Weddings', 'Environmentalism', 'Social commentary', 'Personal anecdotes', 'Current events']"
POD0000007879,"['Historical Fiction', 'Military History', 'Action/Adventure', 'Strategy', 'Biography', 'Warfare', 'Tactics', 'Ancient China', 'Leadership', 'Intrigue']"
POD0000011647,"['Technology', 'Gaming', 'Education', 'Innovation', 'Media', 'Psychology', 'Creativity', 'Entertainment', 'Socialization', 'Design']"
POD0000011365,"['Medical Ethics', 'Genealogy', 'DNA Testing', 'Reproductive Health', 'Family Relationships', 'Regulation of Medical Practices', 'Anonymity', 'Sperm Donation', 'Adoption', 'Privacy Concerns']"
YOU0000007881,"['Video Games', 'Anime', 'Japanese Culture', 'Fantasy', 'Role-Playing Games', 'Adventure', 'Childhood', 'Magic', 'Localization', 'Soundtrack']"
POD0000010851,"['Suicide Prevention', 'Mental Health', 'Healthcare', 'Indigenous Culture', 'Community Engagement', 'Digital Technology', 'Trauma', 'Crisis Management', 'Personal Development', 'Public Policy']"
YOU0000005808,"['Meeting Proceedings', 'Education Policy', 'Public Speaking', 'Community Engagement', 'School Administration', 'Budgeting', 'Athletic Facilities', 'Student Achievement', 'Special Education', 'Teacher Salaries']"
POD0000009933,"['Journalism', 'Politics', 'Science', 'Health', 'Current Events', 'Opinion', 'Interview', 'Media Criticism', 'Documentary', 'Horror']"
YOU0000004342,"['Software Testing', 'Expertise Development', 'Cognitive Science', 'Heuristics', 'Problem Solving', 'Education Theory', 'Social Science', 'Process Improvement', 'Reputation Management', 'Blogging']"
